matrix = [
    [6, 0, 7, 0, 0, 8, 8, 6, 0, 0, 0, 17, 7, 5, 6, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 13, 19, 6, 0, 0, 6, 8, 9, 9, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6, 5, 8, 8, 5, 0, 8, 8, 9, 8, 6, 5, 0, 8, 5, 9, 6, 17, 0, 6, 7, 0, 8, 8, 0, 8, 9, 0, 19, 0, 8],
    [0, 8, 6, 5, 5, 0, 15, 9, 13, 7, 9, 5, 8, 0, 14, 8, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 0, 6, 8, 0, 10, 6, 0, 8, 0, 0, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 6, 5, 0, 9, 9, 0, 8, 6, 14, 14, 5, 6, 0, 7, 5, 16, 5, 8, 7, 8, 8, 6, 9, 0, 7, 10, 8, 0, 5],
    [0, 0, 17, 9, 6, 5, 0, 7, 0, 8, 9, 0, 0, 0, 5, 12, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 9, 6, 6, 5, 15, 0, 6, 6, 7, 9, 19, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 5, 6, 6, 5, 5, 0, 16, 0, 8, 8, 0, 0, 6, 8, 0, 7, 0, 8, 0, 5, 7, 9, 8, 6, 9, 8, 0, 0],
    [8, 0, 9, 16, 9, 7, 7, 8, 6, 7, 0, 14, 6, 6, 8, 5, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 6, 8, 5, 6, 9, 7, 6, 0, 0, 9, 9, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 6, 5, 0, 0, 10, 9, 0, 5, 9, 9, 8, 19, 0, 0, 5, 0, 5, 7, 9, 7, 6, 0, 0, 6, 7, 9, 7, 5, 8],
    [5, 5, 7, 6, 11, 6, 6, 12, 9, 6, 0, 6, 5, 8, 6, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 0, 5, 6, 6, 7, 13, 5, 9, 9, 6, 9, 6, 13, 9, 5, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 15, 9, 7, 0, 5, 9, 8, 7, 6, 6, 0, 19, 0, 8, 6, 16, 8, 7, 0, 0, 0, 0, 6, 0, 12, 19, 7, 8, 6],
    [8, 6, 9, 5, 0, 9, 7, 0, 7, 12, 9, 9, 7, 0, 9, 0, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 9, 0, 8, 7, 5, 0, 0, 19, 9, 5, 6, 9, 6, 0, 14, 10, 8, 6, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 15, 9, 8, 7, 8, 8, 5, 8, 9, 6, 0, 8, 7, 0, 5, 8, 9, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 8, 0],
    [6, 8, 0, 0, 7, 9, 0, 9, 11, 8, 6, 18, 6, 7, 7, 8, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 5, 9, 5, 9, 0, 5, 6, 6, 8, 5, 0, 19, 9, 7, 15, 8, 7, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 0, 5, 5, 8, 7, 7, 6, 7, 5, 13, 0, 8, 8, 5, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 9, 5],
    [0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 6, 6, 9, 0, 9, 0, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 7, 0, 0, 17, 9, 7, 0, 0, 0, 6, 9, 9, 5, 17, 9, 5, 0, 8, 8, 9, 7, 0, 0, 9, 0, 0, 0, 0, 6, 6, 7, 13, 8, 8, 17, 5, 8, 0, 0, 11, 9, 9, 17, 5, 9, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14],
    [0, 0, 0, 0, 0, 0, 6, 17, 7, 9, 5, 6, 9, 5, 7, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 9, 8, 0, 0, 0, 8, 14, 8, 16, 0, 9, 8, 5, 0, 17, 7, 9, 8, 0, 0, 5, 0, 0, 0, 0, 0, 9, 8, 0, 7, 12, 0, 5, 7, 0, 0, 7, 0, 7, 6, 8, 6, 9, 9, 9, 18, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8],
    [8, 0, 0, 0, 0, 6, 8, 9, 6, 12, 0, 6, 0, 0, 8, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 7, 9, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 6, 8, 8, 9, 9, 0, 0, 0, 0, 0, 0, 7, 18, 0, 6, 0, 5, 7, 7, 9, 9, 0, 7, 0, 6, 9, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5],
    [0, 0, 0, 0, 0, 9, 5, 5, 15, 8, 5, 6, 0, 0, 0, 18, 5, 5, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 5, 6, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 6, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 5, 0, 9, 8, 15, 8, 6, 9, 0, 8, 7, 8, 8, 9, 6, 9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 9, 7, 6, 0, 6, 6, 0, 0, 0, 0, 0, 6, 0, 17, 7, 9, 5, 0, 0, 0, 0, 0, 7, 7, 9, 6, 0, 7, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 8, 8, 8, 5, 7, 0, 0, 13, 9, 0, 0, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 7, 5, 6, 7, 7, 0, 0, 0, 0, 6, 6, 8, 0, 0, 6, 7, 8, 0, 0, 7, 8, 0, 9, 15, 10, 9, 6, 8, 0, 0, 9, 7, 7, 9, 0, 0, 0, 0, 0, 0, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 8, 9, 8, 12, 13, 5, 0, 6, 6, 8, 7, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 8, 5, 8, 8, 9, 0, 0, 0, 5, 6, 7, 5, 0, 6, 5, 8, 0, 6, 5, 5, 6, 0, 14, 5, 0, 7, 0, 9, 8, 6, 0, 8, 17, 6, 9, 0, 6, 5, 9, 10, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 9, 7, 5, 7, 0, 0, 8, 0, 8, 6, 7, 11, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 6, 8, 0, 9, 8, 14, 6, 8, 0, 6, 11, 0, 8, 8, 6, 6, 6, 9, 0, 9, 5, 7, 7, 9, 0, 17, 0, 6, 7, 9, 6, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 9, 0, 16, 7, 9, 5, 14, 6, 8, 0, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 6, 5, 16, 7, 5, 0, 9, 7, 8, 7, 9, 5, 13, 8, 9, 7, 9, 5, 9, 7, 8, 11, 5, 6, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 10, 5, 9, 8, 9, 6, 5, 0, 7, 6, 10, 0, 0, 16, 8, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 9, 7, 5, 8, 5, 7, 8, 7, 9, 6, 0, 5, 17, 9, 0, 6, 0, 5, 7, 8, 7, 15, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 0, 5, 5, 14, 8, 5, 5, 6, 8, 0, 0, 8, 7, 0, 0, 7, 8, 6, 11, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [6, 0, 0, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 7, 9, 18, 0, 0, 5, 7, 7, 9, 9, 5, 8, 5, 15, 0, 0, 14, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 7, 9, 9, 0, 8, 7, 9, 0, 5, 8, 9, 7, 7, 9, 5, 6, 0, 6, 6, 7, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [8, 8, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 6, 11, 7, 0, 12, 7, 6, 0, 8, 7, 17, 0, 5, 8, 6, 8, 7, 9, 7, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 0, 7, 6, 7, 8, 8, 7, 8, 0, 8, 8, 8, 6, 0, 0, 9, 8, 5, 9, 8, 8, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [7, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 17, 0, 6, 14, 8, 17, 7, 6, 13, 16, 0, 8, 6, 13, 16, 5, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 5, 0, 5, 8, 19, 8, 8, 7, 0, 7, 5, 9, 9, 7, 8, 0, 9, 7, 8, 0, 0, 6, 0, 6, 7, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [5, 8, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 9, 7, 5, 6, 17, 0, 6, 7, 9, 8, 9, 15, 7, 17, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 5, 7, 0, 7, 6, 0, 0, 6, 0, 0, 7, 0, 5, 0, 0, 5, 0, 5, 0, 6, 5, 8, 6, 9, 5, 9, 5, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 6, 17, 8, 8, 8, 0, 5, 6, 0, 0, 0, 9, 5, 9, 0, 5, 5, 6, 7, 0, 0, 0, 0, 0, 6, 7, 8, 6, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 5, 9, 0, 10, 6, 5, 8, 5, 5, 0, 5, 5, 5, 9, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [9, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 0, 0, 0, 0, 0, 7, 0, 5, 7, 18, 12, 12, 13, 6, 5, 0, 0, 0, 8, 5, 18, 5, 9, 0, 6, 5, 0, 0, 0, 0, 7, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 0, 16, 9, 7, 6, 5, 0, 7, 6, 0, 5, 0, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 5, 12, 5, 0, 0, 0, 16, 0, 7, 17, 8, 9, 6, 5, 8, 6, 6, 5, 9, 6, 7, 8, 9, 9, 0, 8, 0, 0, 7, 8, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 11, 6, 17, 6, 8, 8, 0, 7, 16, 5, 0, 6, 6, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 15, 0, 0, 0, 0, 0, 9, 5, 8, 6, 8, 5, 0, 9, 7, 8, 9, 0, 6, 9, 6, 0, 8, 7, 8, 7, 11, 6, 6, 7, 6, 16, 6, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 6, 5, 7, 0, 9, 0, 6, 5, 8, 5, 7, 5, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 12, 17, 9, 0, 0, 6, 0, 19, 7, 5, 6, 7, 6, 16, 6, 5, 7, 5, 0, 0, 0, 8, 0, 8, 5, 7, 9, 0, 9, 8, 6, 8, 9, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 8, 0, 6, 9, 9, 8, 0, 0, 9, 5, 6, 8, 8, 0, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7],
    [0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 12, 6, 8, 8, 8, 8, 8, 9, 13, 7, 8, 0, 18, 7, 8, 8, 6, 7, 7, 14, 0, 7, 9, 6, 8, 9, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 0, 9, 19, 0, 8, 0, 6, 10, 9, 8, 9, 7, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0],
    [0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 5, 6, 6, 19, 7, 18, 7, 7, 9, 6, 9, 7, 5, 7, 7, 0, 5, 8, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 8, 17, 0, 0, 0, 9, 9, 7, 6, 6, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 8, 5, 7, 5, 14, 9, 6, 9, 8, 7, 5, 0, 0, 0, 6, 13, 0, 0, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 6, 9, 0, 0, 6, 9, 0, 6, 7, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18],
    [0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 6, 5, 8, 15, 9, 8, 0, 8, 5, 0, 5, 9, 18, 11, 18, 9, 16, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 0, 8, 0, 8, 5, 7, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0, 8, 9, 9],
    [0, 0, 8, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 6, 9, 9, 9, 6, 0, 9, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 6, 9, 6, 0, 0, 6, 0, 5, 9, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0],
    [0, 0, 9, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 6, 8, 0, 0, 6, 0, 6, 13, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 7, 18, 0, 7, 19, 6, 6, 8, 9, 18, 7, 6, 0, 7, 0, 0, 0, 9, 0, 9, 0],
    [0, 9, 6, 0, 0, 6, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 0, 0, 9, 6, 6, 8, 6, 9, 8, 0, 5, 6, 0, 7, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 7, 0, 5, 7, 9, 0, 8, 5, 6, 5, 18, 9, 6, 9, 9, 5, 7, 0, 7],
    [0, 5, 7, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 0, 0, 0, 9, 8, 19, 9, 5, 7, 9, 8, 19, 0, 9, 13, 9, 8, 6, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 6, 7, 8, 13, 0, 0, 8, 0, 5, 15, 5, 0, 0, 0, 0, 0, 0, 0, 6, 0, 15],
    [0, 0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 7, 0, 7, 0, 7, 5, 7, 8, 9, 7, 9, 7, 7, 0, 6, 5, 6, 0, 7, 7, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 15, 5, 5, 0, 8, 8, 17, 6, 10, 7, 17, 0, 9, 0, 0, 6, 5, 5, 0, 14, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 9, 9, 5, 0, 0, 0, 9, 0, 8, 5, 7, 6, 8, 9, 7, 0, 6, 8, 5, 8, 6, 0, 7, 16, 8, 7, 15, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 6, 0, 8, 0, 5, 0, 13, 0, 6, 0, 9, 8, 8, 9, 0, 8, 7, 0, 5, 6, 0, 0],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 6, 9, 13, 8, 5, 5, 16, 19, 0, 5, 0, 6, 7, 7, 16, 6, 19, 5, 0, 0, 0, 5, 7, 0, 7, 8, 9, 17, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 8, 7, 5, 8, 0, 7, 6, 5, 6, 6, 6, 5, 9, 6, 5, 5, 7, 11, 12],
    [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 6, 0, 19, 0, 5, 8, 0, 6, 5, 18, 0, 9, 9, 10, 0, 0, 7, 10, 15, 6, 0, 6, 8, 5, 7, 0, 9, 9, 16, 0, 9, 6, 5, 0, 0, 0, 0, 6, 6, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 18, 9, 8, 11, 5, 8, 0, 6, 9, 18, 6, 0, 6, 18, 8, 8, 0, 6],
